Site;Night_Date;Id;Positive_min;Validation;Nb_contacts;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet;start;end;diff
La Mouline (Pin, carrière);04/07/2016;Barbar;1;Smits Q.;1;222172;40441;Forêt feuillue;;SM2-B;Dandoit T.;Barbalux;22:34;04:06;5,53333333333333
La Mouline (Pin, carrière);04/07/2016;ChiroSp;14;;19;222172;40441;Forêt feuillue;;SM2-B;Dandoit T.;Barbalux;22:34;04:06;5,53333333333333
La Mouline (Pin, carrière);04/07/2016;Myosp;5;Smits Q.;5;222172;40441;Forêt feuillue;;SM2-B;Dandoit T.;Barbalux;22:34;04:06;5,53333333333333
La Mouline (Pin, carrière);04/07/2016;parasi;1;;1;222172;40441;Forêt feuillue;;SM2-B;Dandoit T.;Barbalux;22:34;04:06;5,53333333333333
La Mouline (Pin, carrière);04/07/2016;PippiT;2;;3;222172;40441;Forêt feuillue;;SM2-B;Dandoit T.;Barbalux;22:34;04:06;5,53333333333333
La Mouline (Pin, carrière);04/07/2016;Plesp;1;;1;222172;40441;Forêt feuillue;;SM2-B;Dandoit T.;Barbalux;22:34;04:06;5,53333333333333
La Praille;05/07/2016;ChiroSp;1;;1;227357;43661;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:13;23:15;1,03333333333333
La Praille;05/07/2016;ENVsp;2;A. Flipo;3;227357;43661;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:13;23:15;1,03333333333333
La Praille;05/07/2016;Eptser;1;Smits Q.;1;227357;43661;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:13;23:15;1,03333333333333
La Praille;05/07/2016;Pip50;1;;1;227357;43661;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:13;23:15;1,03333333333333
La Praille;05/07/2016;Pipnat;1;A. Flipo;1;227357;43661;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:13;23:15;1,03333333333333
La Praille;05/07/2016;PippiT;26;;38;227357;43661;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:13;23:15;1,03333333333333
La Praille;06/07/2016;ChiroSp;12;;13;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;ENVsp;1;;1;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;Myosp;6;;8;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;Nyclei;1;A. Flipo;1;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;Pip35;1;;2;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;Pip50;1;;1;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;Pipnat;1;A. Flipo;1;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La Praille;06/07/2016;PippiT;42;;74;227358;43663;Cours d'eau - ruisseau (L < 3m);;SM2-A;Dandoit T.;Barbalux;22:11;04:49;6,63333333333333
La soye - étangs;21/05/2016;ChiroSp;37;A. Flipo;57;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;ENVsp;20;;22;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;Myomyo;1;P. Nyssen;1;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;Myosp;7;;7;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;parasi;2;;2;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;Pip50;9;A. Flipo;13;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;PippiT;68;A. Flipo;153;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;21/05/2016;Rhifer;1;P. Nyssen;1;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:24;03:04;5,66666666666667
La soye - étangs;22/05/2016;Barbar;1;P. Nyssen;1;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;ChiroSp;63;A. Flipo;81;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;ENVsp;1;A. Flipo;1;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;Myosp;4;;4;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;parasi;18;;41;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;Pip35;2;;2;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;Pip50;18;;18;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;PippiT;105;;196;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;Pippyg;2;A. Flipo;2;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;Rhifer;2;P. Nyssen;2;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - étangs;22/05/2016;Rhihip;1;P. Nyssen;1;226178;36035;Forêt mixte;;SM2-B;T. Dandoit;Barbalux;21:26;05:41;8,25
La soye - La Jacquette;19/05/2016;Barbar;2;P. Nyssen;2;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;19/05/2016;ChiroSp;24;;34;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;19/05/2016;ENVsp;1;;1;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;19/05/2016;Nyclei;1;A. Flipo;1;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;19/05/2016;parasi;4;;4;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;19/05/2016;PippiT;28;;31;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;19/05/2016;Rhifer;3;A. Flipo - P. Nyssen;3;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:48;05:29;7,68333333333333
La soye - La Jacquette;20/05/2016;Barbar;15;P. Nyssen;16;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:58;05:14;7,26666666666667
La soye - La Jacquette;20/05/2016;ChiroSp;56;;99;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:58;05:14;7,26666666666667
La soye - La Jacquette;20/05/2016;ENVsp;2;;2;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:58;05:14;7,26666666666667
La soye - La Jacquette;20/05/2016;parasi;2;;3;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:58;05:14;7,26666666666667
La soye - La Jacquette;20/05/2016;PippiT;32;;41;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:58;05:14;7,26666666666667
La soye - La Jacquette;20/05/2016;Rhifer;3;P. Nyssen;3;225900;38445;Forêt feuillue;;SM2-B;T. Dandoit;Barbalux;21:58;05:14;7,26666666666667
Lamframba maison forestière;08/06/2016;ChiroSp;79;A. Flipo - Smits Q.;117;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Lamframba maison forestière;08/06/2016;ENVsp;1;A. Flipo;1;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Lamframba maison forestière;08/06/2016;parasi;33;Smits Q.;35;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Lamframba maison forestière;08/06/2016;Pip35;1;A. Flipo;1;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Lamframba maison forestière;08/06/2016;Pip50;4;;4;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Lamframba maison forestière;08/06/2016;PippiT;46;;66;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Lamframba maison forestière;08/06/2016;Plesp;1;Smits Q.;1;233182;34655;;;SM3;Verte P.;Barbalux;18:13;06:46;12,55
Les Abattis;05/08/2016;ChiroSp;28;;33;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;05/08/2016;ENVsp;1;A. Flipo;1;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;05/08/2016;Eptser;1;Smits Q.;1;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;05/08/2016;Myosp;17;;22;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;05/08/2016;parasi;1;;1;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;05/08/2016;Pip50;1;;1;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;05/08/2016;PippiT;42;;65;235621;42534;Lisière vraie (milieu ouvert/milieux forestier);;SM2-A;François F.;Barbalux;21:23;05:01;7,63333333333333
Les Abattis;06/08/2016;ChiroSp;24;;29;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les Abattis;06/08/2016;ENVsp;2;;2;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les Abattis;06/08/2016;Eptser;1;A. flipo;1;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les Abattis;06/08/2016;Myosp;29;;33;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les Abattis;06/08/2016;parasi;2;;2;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les Abattis;06/08/2016;Pip50;5;;5;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les Abattis;06/08/2016;PippiT;42;;68;235840;42914;Forêt feuillue;;SM2-A;François F.;Barbalux;21:36;05:24;7,8
Les croisettes;20/07/2016;ChiroSp;33;A. Flipo;56;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:58;04:40;5,7
Les croisettes;20/07/2016;Myosp;2;;4;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:58;04:40;5,7
Les croisettes;20/07/2016;Nyclei;1;Smits Q.;1;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:58;04:40;5,7
Les croisettes;20/07/2016;parasi;3;;3;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:58;04:40;5,7
Les croisettes;20/07/2016;PippiT;6;;7;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:58;04:40;5,7
Les croisettes;21/07/2016;ChiroSp;39;A. Flipo;61;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les croisettes;21/07/2016;ENVsp;1;;1;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les croisettes;21/07/2016;Eptser;1;Smits Q.;1;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les croisettes;21/07/2016;Myosp;1;;1;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les croisettes;21/07/2016;parasi;8;;8;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les croisettes;21/07/2016;Pip50;3;;4;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les croisettes;21/07/2016;PippiT;10;;16;195104;55194;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;Demaret J.;Barbalux;22:14;04:14;6
Les Mergires;25/07/2016;ChiroSp;64;A. Flipo;87;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:45;05:35;7,83333333333333
Les Mergires;25/07/2016;ENVsp;2;Smits Q.;2;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:45;05:35;7,83333333333333
Les Mergires;25/07/2016;Myosp;4;;4;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:45;05:35;7,83333333333333
Les Mergires;25/07/2016;parasi;31;;44;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:45;05:35;7,83333333333333
Les Mergires;25/07/2016;PippiT;25;;33;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:45;05:35;7,83333333333333
Les Mergires;26/07/2016;ChiroSp;24;;34;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:44;05:34;7,83333333333333
Les Mergires;26/07/2016;ENVsp;1;A. Flipo;1;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:44;05:34;7,83333333333333
Les Mergires;26/07/2016;Myosp;4;;4;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:44;05:34;7,83333333333333
Les Mergires;26/07/2016;parasi;1;;1;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:44;05:34;7,83333333333333
Les Mergires;26/07/2016;Pip50;1;;1;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:44;05:34;7,83333333333333
Les Mergires;26/07/2016;PippiT;18;;22;210448;55210;Forêt feuillue;;SM2-A;Nicolas J.P.;Barbalux;21:44;05:34;7,83333333333333
Les Volettes;01/06/2016;ChiroSp;19;;23;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;ENVsp;5;Smits Q.;6;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;Eptser;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;Myoema;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;parasi;5;;5;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;Pip50;3;;4;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;PippiT;42;;90;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;01/06/2016;Plesp;1;;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:34;01:10;4,6
Les Volettes;31/05/2016;Barbar;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;ChiroSp;52;A. Flipo - Smits Q.;68;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;ENVsp;17;A. Flipo - Smits Q.;20;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Eptser;3;A. Flipo;3;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Myomyo;3;Smits Q.;3;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Myosp;4;Smits Q.;5;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Nyclei;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;parasi;3;Smits Q.;3;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Pipnat;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;PippiT;97;Smits Q.;187;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Rhifer;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Les Volettes;31/05/2016;Rhihip;1;Smits Q.;1;230406;33804;Lisière vraie (milieu ouvert/milieux forestier);;SM3;Verte P.;Barbalux;20:28;04:12;7,73333333333333
Limes - Forêt de Merlanvaux;21/05/2016;ChiroSp;37;P. Nyssen;44;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;ENVsp;1;;1;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;Myomyo;1;B. Herry;1;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;Myosp;1;P. Nyssen;1;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;Nyclei;1;A. Flipo;1;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;parasi;6;P. Nyssen;8;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;Pip35;1;;2;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;PippiT;25;;35;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;21/05/2016;Rhihip;1;P. Nyssen;1;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:25;05:41;8,26666666666667
Limes - Forêt de Merlanvaux;22/05/2016;ChiroSp;5;;5;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:28;23:06;1,63333333333333
Limes - Forêt de Merlanvaux;22/05/2016;parasi;2;;2;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:28;23:06;1,63333333333333
Limes - Forêt de Merlanvaux;22/05/2016;PippiT;1;;1;222984;35039;Forêt feuillue;;SM2-A;T. Dandoit;Barbalux;21:28;23:06;1,63333333333333
Lisière le Beauban-Florenville;07/05/2016;ChiroSp;26;;31;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;ENVsp;17;A. Flipo;21;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;Myosp;2;;2;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;Nyclei;1;A. Flipo;1;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;parasi;3;;4;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;Pip35;2;;2;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;Pipnat;3;A. Flipo;3;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;PippiT;30;;52;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière le Beauban-Florenville;07/05/2016;Rhifer;1;P. Nyssen;1;216650;42545;Lisière vraie (milieu ouvert/milieux forestier);;SM2-B;P. Nyssen;Barbalux;21:37;05:34;7,95
Lisière RND Lamframba;08/06/2016;ChiroSp;106;A. Flipo;195;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière RND Lamframba;08/06/2016;ENVsp;1;;1;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière RND Lamframba;08/06/2016;Myosp;2;;2;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière RND Lamframba;08/06/2016;Nyclei;1;Smits Q.;1;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière RND Lamframba;08/06/2016;parasi;3;;3;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière RND Lamframba;08/06/2016;Pip50;5;;5;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière RND Lamframba;08/06/2016;PippiT;117;;357;232405;34222;;;SM2-2;P. Verte;Barbalux;21:49;04:50;7,01666666666667
Lisière sud Parc forestier Bellefontaine;08/05/2016;ChiroSp;335;;1628;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;ENVsp;184;A. Flipo;362;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;Eptser;3;A. Flipo - P. Nyssen;3;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;parasi;55;P. Nyssen;57;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;Pip50;9;;12;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;Pipnat;2;A. Flipo;3;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;PippiT;362;P. Nyssen;2339;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière sud Parc forestier Bellefontaine;08/05/2016;Rhifer;10;A. Flipo - P. Nyssen;18;231542;40261;Lisière vraie (milieu ouvert/milieux forestier);;SM2-2;P. Verte;Barbalux;21:28;05:46;8,3
Lisière Torgny;09/07/2016;ChiroSp;135;Smits Q.;285;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;09/07/2016;Myosp;20;Smits Q.;21;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;09/07/2016;parasi;1;;1;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;09/07/2016;Pip50;9;Smits Q.;15;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;09/07/2016;PippiT;92;;302;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;09/07/2016;Pippyg;1;A. Flipo;1;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;09/07/2016;Rhihip;1;A. Flipo - Smits Q.;2;229604;23390;;;SM2-2;P. Verte;Barbalux;22:21;04:55;6,56666666666667
Lisière Torgny;10/07/2016;ChiroSp;222;;515;229604;23390;;;SM2-2;P. Verte;Barbalux;22:11;05:08;6,95
Lisière Torgny;10/07/2016;Myosp;22;Smits Q.;24;229604;23390;;;SM2-2;P. Verte;Barbalux;22:11;05:08;6,95
Lisière Torgny;10/07/2016;Pip50;1;;1;229604;23390;;;SM2-2;P. Verte;Barbalux;22:11;05:08;6,95
Lisière Torgny;10/07/2016;PippiT;45;;75;229604;23390;;;SM2-2;P. Verte;Barbalux;22:11;05:08;6,95
Lisière Torgny;10/07/2016;Rhihip;1;A. Flipo;1;229604;23390;;;SM2-2;P. Verte;Barbalux;22:11;05:08;6,95
Mandebras Nobohan;30/07/2016;ChiroSp;82;;132;234797;47947;;;SM2-2;P. Verte;Barbalux;21:33;05:26;7,88333333333333
Mandebras Nobohan;30/07/2016;Myosp;7;;7;234797;47947;;;SM2-2;P. Verte;Barbalux;21:33;05:26;7,88333333333333
